strategy,scenario,municipalities,capacity_margin,iso_code,id
Spectrum Integration,Scenario 2 (100 Mbps),Moerdijk,-22008.85516,NLD,Moerdijk
Hybrid,Scenario 3 (300 Mbps),Moerdijk,130565.6852,NLD,Moerdijk
Small Cells,Scenario 3 (300 Mbps),Moerdijk,129435.7359,NLD,Moerdijk
Spectrum Integration,Scenario 3 (300 Mbps),Moerdijk,-77366.68156,NLD,Moerdijk
Hybrid,Scenario 1 (30 Mbps),Molenwaard,49054.62277,NLD,Molenwaard
Small Cells,Scenario 1 (30 Mbps),Molenwaard,48579.16172,NLD,Molenwaard
Spectrum Integration,Scenario 1 (30 Mbps),Molenwaard,-1556.649129,NLD,Molenwaard
Hybrid,Scenario 2 (100 Mbps),Molenwaard,139655.6926,NLD,Molenwaard
Small Cells,Scenario 2 (100 Mbps),Molenwaard,138449.3222,NLD,Molenwaard
Spectrum Integration,Scenario 2 (100 Mbps),Molenwaard,-13133.05275,NLD,Molenwaard
Hybrid,Scenario 3 (300 Mbps),Molenwaard,113816.2985,NLD,Molenwaard
Small Cells,Scenario 3 (300 Mbps),Molenwaard,112862.6724,NLD,Molenwaard
Spectrum Integration,Scenario 3 (300 Mbps),Molenwaard,-48296.80395,NLD,Molenwaard
Hybrid,Scenario 1 (30 Mbps),Montferland,51176.20324,NLD,Montferland
Small Cells,Scenario 1 (30 Mbps),Montferland,50517.30331,NLD,Montferland
Spectrum Integration,Scenario 1 (30 Mbps),Montferland,-2896.68867,NLD,Montferland
Hybrid,Scenario 2 (100 Mbps),Montferland,105369.2974,NLD,Montferland
Small Cells,Scenario 2 (100 Mbps),Montferland,104215.1551,NLD,Montferland
Spectrum Integration,Scenario 2 (100 Mbps),Montferland,-17935.99479,NLD,Montferland
Hybrid,Scenario 3 (300 Mbps),Montferland,79045.56495,NLD,Montferland
Small Cells,Scenario 3 (300 Mbps),Montferland,78380.97258,NLD,Montferland
Spectrum Integration,Scenario 3 (300 Mbps),Montferland,-62320.41879,NLD,Montferland
Hybrid,Scenario 1 (30 Mbps),Montfoort,44587.94906,NLD,Montfoort
Small Cells,Scenario 1 (30 Mbps),Montfoort,44201.85932,NLD,Montfoort
Spectrum Integration,Scenario 1 (30 Mbps),Montfoort,-1487.406957,NLD,Montfoort
Hybrid,Scenario 2 (100 Mbps),Montfoort,37795.10427,NLD,Montfoort
Small Cells,Scenario 2 (100 Mbps),Montfoort,37409.01452,NLD,Montfoort
Spectrum Integration,Scenario 2 (100 Mbps),Montfoort,-8280.251757,NLD,Montfoort
Hybrid,Scenario 3 (300 Mbps),Montfoort,18386.97627,NLD,Montfoort
Small Cells,Scenario 3 (300 Mbps),Montfoort,18000.88653,NLD,Montfoort
Spectrum Integration,Scenario 3 (300 Mbps),Montfoort,-27688.37976,NLD,Montfoort
Hybrid,Scenario 1 (30 Mbps),Mook en Middelaar,7739.076865,NLD,Mook en Middelaar
Small Cells,Scenario 1 (30 Mbps),Mook en Middelaar,7662.798169,NLD,Mook en Middelaar
Spectrum Integration,Scenario 1 (30 Mbps),Mook en Middelaar,-258.459024,NLD,Mook en Middelaar
Hybrid,Scenario 2 (100 Mbps),Mook en Middelaar,16587.76864,NLD,Mook en Middelaar
Small Cells,Scenario 2 (100 Mbps),Mook en Middelaar,16436.34973,NLD,Mook en Middelaar
Spectrum Integration,Scenario 2 (100 Mbps),Mook en Middelaar,-1913.993496,NLD,Mook en Middelaar
Hybrid,Scenario 3 (300 Mbps),Mook en Middelaar,11642.98384,NLD,Mook en Middelaar
Small Cells,Scenario 3 (300 Mbps),Mook en Middelaar,11491.56493,NLD,Mook en Middelaar
Spectrum Integration,Scenario 3 (300 Mbps),Mook en Middelaar,-6858.778296,NLD,Mook en Middelaar
Hybrid,Scenario 1 (30 Mbps),Neder-Betuwe,57178.89374,NLD,Neder-Betuwe
Small Cells,Scenario 1 (30 Mbps),Neder-Betuwe,56705.14042,NLD,Neder-Betuwe
Spectrum Integration,Scenario 1 (30 Mbps),Neder-Betuwe,-1668.646461,NLD,Neder-Betuwe
Hybrid,Scenario 2 (100 Mbps),Neder-Betuwe,70688.59713,NLD,Neder-Betuwe
Small Cells,Scenario 2 (100 Mbps),Neder-Betuwe,70055.17087,NLD,Neder-Betuwe
Spectrum Integration,Scenario 2 (100 Mbps),Neder-Betuwe,-10480.42384,NLD,Neder-Betuwe
Hybrid,Scenario 3 (300 Mbps),Neder-Betuwe,45055.88193,NLD,Neder-Betuwe
Small Cells,Scenario 3 (300 Mbps),Neder-Betuwe,44422.45567,NLD,Neder-Betuwe
Spectrum Integration,Scenario 3 (300 Mbps),Neder-Betuwe,-36113.13904,NLD,Neder-Betuwe
Hybrid,Scenario 1 (30 Mbps),Nederweert,52142.72945,NLD,Nederweert
Small Cells,Scenario 1 (30 Mbps),Nederweert,51825.23361,NLD,Nederweert
Spectrum Integration,Scenario 1 (30 Mbps),Nederweert,-617.134179,NLD,Nederweert
Hybrid,Scenario 2 (100 Mbps),Nederweert,112065.4695,NLD,Nederweert
Small Cells,Scenario 2 (100 Mbps),Nederweert,111271.5164,NLD,Nederweert
Spectrum Integration,Scenario 2 (100 Mbps),Nederweert,-7300.737831,NLD,Nederweert
Hybrid,Scenario 3 (300 Mbps),Nederweert,91608.15268,NLD,Nederweert
Small Cells,Scenario 3 (300 Mbps),Nederweert,90814.19961,NLD,Nederweert
Spectrum Integration,Scenario 3 (300 Mbps),Nederweert,-27758.05463,NLD,Nederweert
Hybrid,Scenario 1 (30 Mbps),Neerijnen,21562.07832,NLD,Neerijnen
Small Cells,Scenario 1 (30 Mbps),Neerijnen,21433.28686,NLD,Neerijnen
Spectrum Integration,Scenario 1 (30 Mbps),Neerijnen,-43.205205,NLD,Neerijnen
Hybrid,Scenario 2 (100 Mbps),Neerijnen,83988.29088,NLD,Neerijnen
Small Cells,Scenario 2 (100 Mbps),Neerijnen,83386.45767,NLD,Neerijnen
Spectrum Integration,Scenario 2 (100 Mbps),Neerijnen,-3745.871481,NLD,Neerijnen
Hybrid,Scenario 3 (300 Mbps),Neerijnen,72057.69649,NLD,Neerijnen
Small Cells,Scenario 3 (300 Mbps),Neerijnen,71455.86327,NLD,Neerijnen
Spectrum Integration,Scenario 3 (300 Mbps),Neerijnen,-15676.46588,NLD,Neerijnen
Hybrid,Scenario 1 (30 Mbps),Nieuwegein,17964.53238,NLD,Nieuwegein
Small Cells,Scenario 1 (30 Mbps),Nieuwegein,16482.99496,NLD,Nieuwegein
Spectrum Integration,Scenario 1 (30 Mbps),Nieuwegein,-4834.413216,NLD,Nieuwegein
Hybrid,Scenario 2 (100 Mbps),Nieuwegein,10994.84643,NLD,Nieuwegein
Small Cells,Scenario 2 (100 Mbps),Nieuwegein,10834.60425,NLD,Nieuwegein
Spectrum Integration,Scenario 2 (100 Mbps),Nieuwegein,-29140.40456,NLD,Nieuwegein
Hybrid,Scenario 3 (300 Mbps),Nieuwegein,7721.843151,NLD,Nieuwegein
Small Cells,Scenario 3 (300 Mbps),Nieuwegein,7659.510933,NLD,Nieuwegein
Spectrum Integration,Scenario 3 (300 Mbps),Nieuwegein,-98764.18616,NLD,Nieuwegein
Hybrid,Scenario 1 (30 Mbps),Nieuwkoop,80171.35475,NLD,Nieuwkoop
Small Cells,Scenario 1 (30 Mbps),Nieuwkoop,79474.6001,NLD,Nieuwkoop
Spectrum Integration,Scenario 1 (30 Mbps),Nieuwkoop,-2549.426904,NLD,Nieuwkoop
Hybrid,Scenario 2 (100 Mbps),Nieuwkoop,94531.35291,NLD,Nieuwkoop
Small Cells,Scenario 2 (100 Mbps),Nieuwkoop,93639.06294,NLD,Nieuwkoop
Spectrum Integration,Scenario 2 (100 Mbps),Nieuwkoop,-15524.29023,NLD,Nieuwkoop
Hybrid,Scenario 3 (300 Mbps),Nieuwkoop,56901.64251,NLD,Nieuwkoop
Small Cells,Scenario 3 (300 Mbps),Nieuwkoop,56009.35254,NLD,Nieuwkoop
Spectrum Integration,Scenario 3 (300 Mbps),Nieuwkoop,-53154.00063,NLD,Nieuwkoop
Hybrid,Scenario 1 (30 Mbps),Nijkerk,79494.93267,NLD,Nijkerk
Small Cells,Scenario 1 (30 Mbps),Nijkerk,78590.62522,NLD,Nijkerk
Spectrum Integration,Scenario 1 (30 Mbps),Nijkerk,-3583.947615,NLD,Nijkerk
Hybrid,Scenario 2 (100 Mbps),Nijkerk,63903.28253,NLD,Nijkerk
Small Cells,Scenario 2 (100 Mbps),Nijkerk,63158.28444,NLD,Nijkerk
Spectrum Integration,Scenario 2 (100 Mbps),Nijkerk,-19721.75546,NLD,Nijkerk
Hybrid,Scenario 3 (300 Mbps),Nijkerk,31048.20217,NLD,Nijkerk
Small Cells,Scenario 3 (300 Mbps),Nijkerk,30471.70031,NLD,Nijkerk
Spectrum Integration,Scenario 3 (300 Mbps),Nijkerk,-65829.77786,NLD,Nijkerk
Hybrid,Scenario 1 (30 Mbps),Nijmegen,52038.32325,NLD,Nijmegen
Small Cells,Scenario 1 (30 Mbps),Nijmegen,48176.96231,NLD,Nijmegen
Spectrum Integration,Scenario 1 (30 Mbps),Nijmegen,-17074.71078,NLD,Nijmegen
Hybrid,Scenario 2 (100 Mbps),Nijmegen,11777.92296,NLD,Nijmegen
Small Cells,Scenario 2 (100 Mbps),Nijmegen,11308.86591,NLD,Nijmegen
Spectrum Integration,Scenario 2 (100 Mbps),Nijmegen,-96828.40662,NLD,Nijmegen
Hybrid,Scenario 3 (300 Mbps),Nijmegen,8.8e-12,NLD,Nijmegen
Small Cells,Scenario 3 (300 Mbps),Nijmegen,0.0,NLD,Nijmegen
Spectrum Integration,Scenario 3 (300 Mbps),Nijmegen,-324696.109,NLD,Nijmegen
Hybrid,Scenario 1 (30 Mbps),Nissewaard,63701.67638,NLD,Nissewaard
Small Cells,Scenario 1 (30 Mbps),Nissewaard,61949.13632,NLD,Nissewaard
Spectrum Integration,Scenario 1 (30 Mbps),Nissewaard,-7082.484552,NLD,Nissewaard
Hybrid,Scenario 2 (100 Mbps),Nissewaard,76451.03924,NLD,Nissewaard
Small Cells,Scenario 2 (100 Mbps),Nissewaard,75743.46895,NLD,Nissewaard
Spectrum Integration,Scenario 2 (100 Mbps),Nissewaard,-42585.1256,NLD,Nissewaard
Hybrid,Scenario 3 (300 Mbps),Nissewaard,55934.52055,NLD,Nissewaard
Small Cells,Scenario 3 (300 Mbps),Nissewaard,55404.55438,NLD,Nissewaard
Spectrum Integration,Scenario 3 (300 Mbps),Nissewaard,-144748.2488,NLD,Nissewaard
Hybrid,Scenario 1 (30 Mbps),Noord-Beveland,556.73856,NLD,Noord-Beveland
Small Cells,Scenario 1 (30 Mbps),Noord-Beveland,556.73856,NLD,Noord-Beveland
Spectrum Integration,Scenario 1 (30 Mbps),Noord-Beveland,556.73856,NLD,Noord-Beveland
Hybrid,Scenario 2 (100 Mbps),Noord-Beveland,104774.9009,NLD,Noord-Beveland
Small Cells,Scenario 2 (100 Mbps),Noord-Beveland,104009.8369,NLD,Noord-Beveland
Spectrum Integration,Scenario 2 (100 Mbps),Noord-Beveland,-2177.220864,NLD,Noord-Beveland
Hybrid,Scenario 3 (300 Mbps),Noord-Beveland,94777.69128,NLD,Noord-Beveland
Small Cells,Scenario 3 (300 Mbps),Noord-Beveland,94012.62734,NLD,Noord-Beveland
Spectrum Integration,Scenario 3 (300 Mbps),Noord-Beveland,-12174.43046,NLD,Noord-Beveland
Hybrid,Scenario 1 (30 Mbps),Noordenveld,-2449.26108,NLD,Noordenveld
Small Cells,Scenario 1 (30 Mbps),Noordenveld,-3228.15348,NLD,Noordenveld
Spectrum Integration,Scenario 1 (30 Mbps),Noordenveld,-2449.26108,NLD,Noordenveld
Hybrid,Scenario 2 (100 Mbps),Noordenveld,-14985.77598,NLD,Noordenveld
Small Cells,Scenario 2 (100 Mbps),Noordenveld,-15764.66838,NLD,Noordenveld
Spectrum Integration,Scenario 2 (100 Mbps),Noordenveld,-14985.77598,NLD,Noordenveld
Hybrid,Scenario 3 (300 Mbps),Noordenveld,-50804.38998,NLD,Noordenveld
Small Cells,Scenario 3 (300 Mbps),Noordenveld,-51583.28238,NLD,Noordenveld
Spectrum Integration,Scenario 3 (300 Mbps),Noordenveld,-50804.38998,NLD,Noordenveld
Hybrid,Scenario 1 (30 Mbps),"Noordenveld,Tynaarlo",-21.12726,NLD,"Noordenveld,Tynaarlo"
Small Cells,Scenario 1 (30 Mbps),"Noordenveld,Tynaarlo",-54.17118,NLD,"Noordenveld,Tynaarlo"
Spectrum Integration,Scenario 1 (30 Mbps),"Noordenveld,Tynaarlo",-21.12726,NLD,"Noordenveld,Tynaarlo"
Hybrid,Scenario 2 (100 Mbps),"Noordenveld,Tynaarlo",-359.94168,NLD,"Noordenveld,Tynaarlo"
Small Cells,Scenario 2 (100 Mbps),"Noordenveld,Tynaarlo",-392.9856,NLD,"Noordenveld,Tynaarlo"
Spectrum Integration,Scenario 2 (100 Mbps),"Noordenveld,Tynaarlo",-359.94168,NLD,"Noordenveld,Tynaarlo"
Hybrid,Scenario 3 (300 Mbps),"Noordenveld,Tynaarlo",-1327.98288,NLD,"Noordenveld,Tynaarlo"
Small Cells,Scenario 3 (300 Mbps),"Noordenveld,Tynaarlo",-1361.0268,NLD,"Noordenveld,Tynaarlo"
Spectrum Integration,Scenario 3 (300 Mbps),"Noordenveld,Tynaarlo",-1327.98288,NLD,"Noordenveld,Tynaarlo"
Hybrid,Scenario 1 (30 Mbps),Noordoostpolder,-4968.1065,NLD,Noordoostpolder
Small Cells,Scenario 1 (30 Mbps),Noordoostpolder,-6682.64166,NLD,Noordoostpolder
Spectrum Integration,Scenario 1 (30 Mbps),Noordoostpolder,-4968.1065,NLD,Noordoostpolder
Hybrid,Scenario 2 (100 Mbps),Noordoostpolder,-31580.57406,NLD,Noordoostpolder
Small Cells,Scenario 2 (100 Mbps),Noordoostpolder,-33295.10922,NLD,Noordoostpolder
Spectrum Integration,Scenario 2 (100 Mbps),Noordoostpolder,-31580.57406,NLD,Noordoostpolder
Hybrid,Scenario 3 (300 Mbps),Noordoostpolder,-107616.1957,NLD,Noordoostpolder
Small Cells,Scenario 3 (300 Mbps),Noordoostpolder,-109330.7308,NLD,Noordoostpolder
Spectrum Integration,Scenario 3 (300 Mbps),Noordoostpolder,-107616.1957,NLD,Noordoostpolder
Hybrid,Scenario 1 (30 Mbps),Noordwijk,14620.04189,NLD,Noordwijk
Small Cells,Scenario 1 (30 Mbps),Noordwijk,14310.37315,NLD,Noordwijk
Spectrum Integration,Scenario 1 (30 Mbps),Noordwijk,-1613.762304,NLD,Noordwijk
Hybrid,Scenario 2 (100 Mbps),Noordwijk,31162.97079,NLD,Noordwijk
Small Cells,Scenario 2 (100 Mbps),Noordwijk,30682.52886,NLD,Noordwijk
Spectrum Integration,Scenario 2 (100 Mbps),Noordwijk,-8944.074864,NLD,Noordwijk
Hybrid,Scenario 3 (300 Mbps),Noordwijk,21155.73466,NLD,Noordwijk
Small Cells,Scenario 3 (300 Mbps),Noordwijk,20984.96146,NLD,Noordwijk
Spectrum Integration,Scenario 3 (300 Mbps),Noordwijk,-30375.74846,NLD,Noordwijk
Hybrid,Scenario 1 (30 Mbps),Noordwijkerhout,27370.09592,NLD,Noordwijkerhout
Small Cells,Scenario 1 (30 Mbps),Noordwijkerhout,26907.30055,NLD,Noordwijkerhout
Spectrum Integration,Scenario 1 (30 Mbps),Noordwijkerhout,-2471.455908,NLD,Noordwijkerhout
Hybrid,Scenario 2 (100 Mbps),Noordwijkerhout,17621.0996,NLD,Noordwijkerhout
Small Cells,Scenario 2 (100 Mbps),Noordwijkerhout,17158.30423,NLD,Noordwijkerhout
Spectrum Integration,Scenario 2 (100 Mbps),Noordwijkerhout,-12220.45223,NLD,Noordwijkerhout
Hybrid,Scenario 3 (300 Mbps),Noordwijkerhout,5055.409838,NLD,Noordwijkerhout
Small Cells,Scenario 3 (300 Mbps),Noordwijkerhout,5007.024098,NLD,Noordwijkerhout
Spectrum Integration,Scenario 3 (300 Mbps),Noordwijkerhout,-40074.72743,NLD,Noordwijkerhout
Hybrid,Scenario 1 (30 Mbps),"Nuenen, Gerwen en Nederwetten",6981.953868,NLD,"Nuenen, Gerwen en Nederwetten"
Small Cells,Scenario 1 (30 Mbps),"Nuenen, Gerwen en Nederwetten",6416.40564,NLD,"Nuenen, Gerwen en Nederwetten"
Spectrum Integration,Scenario 1 (30 Mbps),"Nuenen, Gerwen en Nederwetten",-1493.046852,NLD,"Nuenen, Gerwen en Nederwetten"
Hybrid,Scenario 2 (100 Mbps),"Nuenen, Gerwen en Nederwetten",33443.77416,NLD,"Nuenen, Gerwen en Nederwetten"
Small Cells,Scenario 2 (100 Mbps),"Nuenen, Gerwen en Nederwetten",33199.56849,NLD,"Nuenen, Gerwen en Nederwetten"
Spectrum Integration,Scenario 2 (100 Mbps),"Nuenen, Gerwen en Nederwetten",-11108.82166,NLD,"Nuenen, Gerwen en Nederwetten"
Hybrid,Scenario 3 (300 Mbps),"Nuenen, Gerwen en Nederwetten",30252.70056,NLD,"Nuenen, Gerwen en Nederwetten"
Small Cells,Scenario 3 (300 Mbps),"Nuenen, Gerwen en Nederwetten",30008.49489,NLD,"Nuenen, Gerwen en Nederwetten"
Spectrum Integration,Scenario 3 (300 Mbps),"Nuenen, Gerwen en Nederwetten",-39280.19446,NLD,"Nuenen, Gerwen en Nederwetten"
Hybrid,Scenario 1 (30 Mbps),Nunspeet,41061.20884,NLD,Nunspeet
Small Cells,Scenario 1 (30 Mbps),Nunspeet,40659.32258,NLD,Nunspeet
Spectrum Integration,Scenario 1 (30 Mbps),Nunspeet,-1075.062336,NLD,Nunspeet
Hybrid,Scenario 2 (100 Mbps),Nunspeet,141344.7683,NLD,Nunspeet
Small Cells,Scenario 2 (100 Mbps),Nunspeet,140153.0559,NLD,Nunspeet
Spectrum Integration,Scenario 2 (100 Mbps),Nunspeet,-11205.24469,NLD,Nunspeet
Hybrid,Scenario 3 (300 Mbps),Nunspeet,110144.7443,NLD,Nunspeet
Small Cells,Scenario 3 (300 Mbps),Nunspeet,108953.0319,NLD,Nunspeet
Spectrum Integration,Scenario 3 (300 Mbps),Nunspeet,-42405.26869,NLD,Nunspeet
Hybrid,Scenario 1 (30 Mbps),Nuth,38245.09746,NLD,Nuth
Small Cells,Scenario 1 (30 Mbps),Nuth,37895.29702,NLD,Nuth
Spectrum Integration,Scenario 1 (30 Mbps),Nuth,-1384.483362,NLD,Nuth
Hybrid,Scenario 2 (100 Mbps),Nuth,32004.67027,NLD,Nuth
Small Cells,Scenario 2 (100 Mbps),Nuth,31654.86983,NLD,Nuth
Spectrum Integration,Scenario 2 (100 Mbps),Nuth,-7624.910562,NLD,Nuth
Hybrid,Scenario 3 (300 Mbps),Nuth,14174.87827,NLD,Nuth
Small Cells,Scenario 3 (300 Mbps),Nuth,13825.07783,NLD,Nuth
Spectrum Integration,Scenario 3 (300 Mbps),Nuth,-25454.70256,NLD,Nuth
Hybrid,Scenario 1 (30 Mbps),Oegstgeest,6229.238296,NLD,Oegstgeest
Small Cells,Scenario 1 (30 Mbps),Oegstgeest,5711.482876,NLD,Oegstgeest
Spectrum Integration,Scenario 1 (30 Mbps),Oegstgeest,-1529.56518,NLD,Oegstgeest
Hybrid,Scenario 2 (100 Mbps),Oegstgeest,0.0,NLD,Oegstgeest
Small Cells,Scenario 2 (100 Mbps),Oegstgeest,0.0,NLD,Oegstgeest
Spectrum Integration,Scenario 2 (100 Mbps),Oegstgeest,-9533.81598,NLD,Oegstgeest
Hybrid,Scenario 3 (300 Mbps),Oegstgeest,5.91e-12,NLD,Oegstgeest
Small Cells,Scenario 3 (300 Mbps),Oegstgeest,0.0,NLD,Oegstgeest
Spectrum Integration,Scenario 3 (300 Mbps),Oegstgeest,-32403.10398,NLD,Oegstgeest
Hybrid,Scenario 1 (30 Mbps),Oirschot,67031.489,NLD,Oirschot
Small Cells,Scenario 1 (30 Mbps),Oirschot,66618.64874,NLD,Oirschot
Spectrum Integration,Scenario 1 (30 Mbps),Oirschot,-1007.249157,NLD,Oirschot
Hybrid,Scenario 2 (100 Mbps),Oirschot,104460.5763,NLD,Oirschot
Small Cells,Scenario 2 (100 Mbps),Oirschot,103733.794,NLD,Oirschot
Spectrum Integration,Scenario 2 (100 Mbps),Oirschot,-8606.529915,NLD,Oirschot
Hybrid,Scenario 3 (300 Mbps),Oirschot,82180.44509,NLD,Oirschot
Small Cells,Scenario 3 (300 Mbps),Oirschot,81453.66282,NLD,Oirschot
Spectrum Integration,Scenario 3 (300 Mbps),Oirschot,-31238.49632,NLD,Oirschot
Hybrid,Scenario 1 (30 Mbps),Oisterwijk,33609.95729,NLD,Oisterwijk
Small Cells,Scenario 1 (30 Mbps),Oisterwijk,32994.39079,NLD,Oisterwijk
Spectrum Integration,Scenario 1 (30 Mbps),Oisterwijk,-1841.806275,NLD,Oisterwijk
Hybrid,Scenario 2 (100 Mbps),Oisterwijk,31824.33174,NLD,Oisterwijk
Small Cells,Scenario 2 (100 Mbps),Oisterwijk,31591.93788,NLD,Oisterwijk
Spectrum Integration,Scenario 2 (100 Mbps),Oisterwijk,-11667.19901,NLD,Oisterwijk
Hybrid,Scenario 3 (300 Mbps),Oisterwijk,23288.72868,NLD,Oisterwijk
Small Cells,Scenario 3 (300 Mbps),Oisterwijk,23074.55062,NLD,Oisterwijk
Spectrum Integration,Scenario 3 (300 Mbps),Oisterwijk,-39873.92861,NLD,Oisterwijk
Hybrid,Scenario 1 (30 Mbps),"Oisterwijk,Tilburg",34816.0217,NLD,"Oisterwijk,Tilburg"
Small Cells,Scenario 1 (30 Mbps),"Oisterwijk,Tilburg",34604.68987,NLD,"Oisterwijk,Tilburg"
Spectrum Integration,Scenario 1 (30 Mbps),"Oisterwijk,Tilburg",-635.741865,NLD,"Oisterwijk,Tilburg"
Hybrid,Scenario 2 (100 Mbps),"Oisterwijk,Tilburg",31514.1539,NLD,"Oisterwijk,Tilburg"
Small Cells,Scenario 2 (100 Mbps),"Oisterwijk,Tilburg",31302.82207,NLD,"Oisterwijk,Tilburg"
Spectrum Integration,Scenario 2 (100 Mbps),"Oisterwijk,Tilburg",-3937.609665,NLD,"Oisterwijk,Tilburg"
Hybrid,Scenario 3 (300 Mbps),"Oisterwijk,Tilburg",22080.24591,NLD,"Oisterwijk,Tilburg"
Small Cells,Scenario 3 (300 Mbps),"Oisterwijk,Tilburg",21868.91407,NLD,"Oisterwijk,Tilburg"
Spectrum Integration,Scenario 3 (300 Mbps),"Oisterwijk,Tilburg",-13371.51767,NLD,"Oisterwijk,Tilburg"
Hybrid,Scenario 1 (30 Mbps),Oldambt,-2935.34382,NLD,Oldambt
Small Cells,Scenario 1 (30 Mbps),Oldambt,-3906.8073,NLD,Oldambt
Spectrum Integration,Scenario 1 (30 Mbps),Oldambt,-2935.34382,NLD,Oldambt
Hybrid,Scenario 2 (100 Mbps),Oldambt,-18292.35906,NLD,Oldambt
Small Cells,Scenario 2 (100 Mbps),Oldambt,-19263.82254,NLD,Oldambt
Spectrum Integration,Scenario 2 (100 Mbps),Oldambt,-18292.35906,NLD,Oldambt
Hybrid,Scenario 3 (300 Mbps),Oldambt,-62169.54546,NLD,Oldambt
Small Cells,Scenario 3 (300 Mbps),Oldambt,-63141.00894,NLD,Oldambt
Spectrum Integration,Scenario 3 (300 Mbps),Oldambt,-62169.54546,NLD,Oldambt
Hybrid,Scenario 1 (30 Mbps),Oldebroek,68439.12916,NLD,Oldebroek
Small Cells,Scenario 1 (30 Mbps),Oldebroek,67956.69487,NLD,Oldebroek
Spectrum Integration,Scenario 1 (30 Mbps),Oldebroek,-1390.10211,NLD,Oldebroek
Hybrid,Scenario 2 (100 Mbps),Oldebroek,108138.9826,NLD,Oldebroek
Small Cells,Scenario 2 (100 Mbps),Oldebroek,107306.4633,NLD,Oldebroek
Spectrum Integration,Scenario 2 (100 Mbps),Oldebroek,-10630.39365,NLD,Oldebroek
Hybrid,Scenario 3 (300 Mbps),Oldebroek,80737.90663,NLD,Oldebroek
Small Cells,Scenario 3 (300 Mbps),Oldebroek,79905.38728,NLD,Oldebroek
Spectrum Integration,Scenario 3 (300 Mbps),Oldebroek,-38031.46965,NLD,Oldebroek
Hybrid,Scenario 1 (30 Mbps),Oldenzaal,14503.68072,NLD,Oldenzaal
Small Cells,Scenario 1 (30 Mbps),Oldenzaal,13672.93718,NLD,Oldenzaal
Spectrum Integration,Scenario 1 (30 Mbps),Oldenzaal,-2804.419344,NLD,Oldenzaal
Hybrid,Scenario 2 (100 Mbps),Oldenzaal,12140.92161,NLD,Oldenzaal
Small Cells,Scenario 2 (100 Mbps),Oldenzaal,11938.83999,NLD,Oldenzaal
Spectrum Integration,Scenario 2 (100 Mbps),Oldenzaal,-16803.1407,NLD,Oldenzaal
Hybrid,Scenario 3 (300 Mbps),Oldenzaal,7827.621824,NLD,Oldenzaal
Small Cells,Scenario 3 (300 Mbps),Oldenzaal,7764.43574,NLD,Oldenzaal
Spectrum Integration,Scenario 3 (300 Mbps),Oldenzaal,-56980.0191,NLD,Oldenzaal
Hybrid,Scenario 1 (30 Mbps),Olst-Wijhe,735.06888,NLD,Olst-Wijhe
Small Cells,Scenario 1 (30 Mbps),Olst-Wijhe,735.06888,NLD,Olst-Wijhe
Spectrum Integration,Scenario 1 (30 Mbps),Olst-Wijhe,735.06888,NLD,Olst-Wijhe
Hybrid,Scenario 2 (100 Mbps),Olst-Wijhe,138335.6113,NLD,Olst-Wijhe
Small Cells,Scenario 2 (100 Mbps),Olst-Wijhe,137325.4878,NLD,Olst-Wijhe
Spectrum Integration,Scenario 2 (100 Mbps),Olst-Wijhe,-2874.611922,NLD,Olst-Wijhe
Hybrid,Scenario 3 (300 Mbps),Olst-Wijhe,125136.1705,NLD,Olst-Wijhe
Small Cells,Scenario 3 (300 Mbps),Olst-Wijhe,124126.047,NLD,Olst-Wijhe
Spectrum Integration,Scenario 3 (300 Mbps),Olst-Wijhe,-16074.05272,NLD,Olst-Wijhe
Hybrid,Scenario 1 (30 Mbps),Ommen,65828.8649,NLD,Ommen
Small Cells,Scenario 1 (30 Mbps),Ommen,65433.95187,NLD,Ommen
Spectrum Integration,Scenario 1 (30 Mbps),Ommen,-419.380155,NLD,Ommen
Hybrid,Scenario 2 (100 Mbps),Ommen,203540.2556,NLD,Ommen
Small Cells,Scenario 2 (100 Mbps),Ommen,202089.1104,NLD,Ommen
Spectrum Integration,Scenario 2 (100 Mbps),Ommen,-10363.98783,NLD,Ommen
Hybrid,Scenario 3 (300 Mbps),Ommen,172109.2845,NLD,Ommen
Small Cells,Scenario 3 (300 Mbps),Ommen,170658.1392,NLD,Ommen
Spectrum Integration,Scenario 3 (300 Mbps),Ommen,-41794.95903,NLD,Ommen
Hybrid,Scenario 1 (30 Mbps),Onderbanken,24018.16171,NLD,Onderbanken
Small Cells,Scenario 1 (30 Mbps),Onderbanken,23808.67992,NLD,Onderbanken
Spectrum Integration,Scenario 1 (30 Mbps),Onderbanken,-810.009408,NLD,Onderbanken
Hybrid,Scenario 2 (100 Mbps),Onderbanken,20325.58891,NLD,Onderbanken
Small Cells,Scenario 2 (100 Mbps),Onderbanken,20116.10712,NLD,Onderbanken
Spectrum Integration,Scenario 2 (100 Mbps),Onderbanken,-4502.582208,NLD,Onderbanken
Hybrid,Scenario 3 (300 Mbps),Onderbanken,9775.380915,NLD,Onderbanken
Small Cells,Scenario 3 (300 Mbps),Onderbanken,9565.899123,NLD,Onderbanken
Spectrum Integration,Scenario 3 (300 Mbps),Onderbanken,-15052.79021,NLD,Onderbanken
Hybrid,Scenario 1 (30 Mbps),Oost Gelre,26467.46413,NLD,Oost Gelre
